ID,Created,Title,Reason for desk reservation,DeskText,Reserved By,Check Out From,Check Out To,Check Out From Text,Check Out To Text,Check Out From Number,Check Out To Number,Service,Description,RoomReservation,Manager,Asset,RecurrenceFrequency,RecurrenceEndDate,MeetingCategory,RecurrenceID,RecurrenceDayName,RecurrenceTimes,OptionalAttendees,DeskFloor,IsRecurring,OutlookEventID,Created By,OutlookSeriesID,RecurrencePattern,ParentReservationID,Floor
622,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 1 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 1","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
623,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 10 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 10","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
624,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 11 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 11","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
625,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 12 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 12","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
626,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 13 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 13","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
627,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 14 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 14","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
628,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 2 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 2","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
629,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 3 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 3","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
630,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 4 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 4","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
631,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 5 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 5","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
632,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 6 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 6","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
633,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 7 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 7","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
634,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 8 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 8","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
635,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 9 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 9","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
636,10/28/2025 11:23,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 7 @ 12/02/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 7","lastName, firstName A.",12/2/25 0:00,12/2/25 23:00,12/02/2025 00:00,12/02/2025 23:00,45993.00,45993.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/2/2025,Super User Training,85,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
637,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 1 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 1","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
638,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 10 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 10","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
639,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 11 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 11","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
640,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 12 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 12","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
641,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 13 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 13","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
642,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 14 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 14","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
643,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 2 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 2","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
644,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 3 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 3","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
645,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 4 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 4","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
646,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 5 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 5","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
647,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 6 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 6","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
648,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 7 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 7","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
649,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 8 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 8","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
650,10/28/2025 11:24,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 9 @ 12/03/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 9","lastName, firstName A.",12/3/25 0:00,12/3/25 23:00,12/03/2025 00:00,12/03/2025 23:00,45994.00,45994.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/3/2025,Super User Training,86,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
651,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 1 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 1","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
652,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 10 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 10","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
653,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 11 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 11","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
654,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 12 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 12","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
655,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 13 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 13","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
656,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 14 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 14","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
657,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 2 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 2","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
658,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 3 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 3","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
659,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 4 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 4","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
660,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 5 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 5","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
661,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 6 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 6","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
662,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 7 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 7","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
663,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 8 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 8","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
664,10/28/2025 11:25,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 9 @ 12/04/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 9","lastName, firstName A.",12/4/25 0:00,12/4/25 23:00,12/04/2025 00:00,12/04/2025 23:00,45995.00,45995.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/4/2025,Super User Training,87,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
665,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 1 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 1","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
666,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 10 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 10","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
667,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 11 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 11","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
668,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 12 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 12","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
669,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 13 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 13","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
670,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 14 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 14","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
671,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 2 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 2","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
672,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 3 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 3","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
673,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 4 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 4","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
674,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 5 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 5","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
675,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 6 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 6","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
676,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 7 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 7","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
677,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 8 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 8","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
678,10/28/2025 11:26,"lastName, firstName A. - Wyoming CBOC, RM1M103, Desk 9 @ 12/05/2025 00:00",Learning Labs,"Wyoming CBOC, RM1M103, Desk 9","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,88,,,,"Wyoming CBOC, RM1M103",TRUE,,"lastName, firstName A.",,,,
